"Health expenditure, private (% of GDP)","Central African Republic","2.14327914657687"
"Health expenditure, private (% of GDP)","Chad","1.64221423802159"
"Health expenditure, private (% of GDP)","Channel Islands",".."
"Health expenditure, private (% of GDP)","Chile","3.93454824617699"
"Health expenditure, private (% of GDP)","China","2.45305339425526"
"Health expenditure, private (% of GDP)","Colombia","1.79135539567156"
"Health expenditure, private (% of GDP)","Comoros","4.53032278837456"
"Health expenditure, private (% of GDP)","Congo, Dem. Rep.","2.72987714009393"
"Health expenditure, private (% of GDP)","Congo, Rep.","0.939490507984924"
"Health expenditure, private (% of GDP)","Costa Rica","2.54551076961293"
"Health expenditure, private (% of GDP)","Cote d'Ivoire","4.03773507933155"
"Health expenditure, private (% of GDP)","Croatia","1.41495416945901"
"Health expenditure, private (% of GDP)","Cuba","0.485137941006048"
"Health expenditure, private (% of GDP)","Curacao",".."
"Health expenditure, private (% of GDP)","Cyprus","4.03559239818172"
"Health expenditure, private (% of GDP)","Czech Republic","1.14593515661754"
"Health expenditure, private (% of GDP)","Denmark","1.64622285131083"
"Health expenditure, private (% of GDP)","Djibouti","3.8174085328456"
"Health expenditure, private (% of GDP)","Dominica","1.71785971585267"
"Health expenditure, private (% of GDP)","Dominican Republic","1.44840191151954"
"Health expenditure, private (% of GDP)","Ecuador","4.6529316670759"
"Health expenditure, private (% of GDP)","Egypt, Arab Rep.","3.48673054907778"
"Health expenditure, private (% of GDP)","El Salvador","2.30372719879777"
"Health expenditure, private (% of GDP)","Equatorial Guinea","0.871368597667118"
"Health expenditure, private (% of GDP)","Eritrea","1.81082917628413"
"Health expenditure, private (% of GDP)","Estonia","1.35089830755129"
"Health expenditure, private (% of GDP)","Ethiopia","2.01674649977858"
"Health expenditure, private (% of GDP)","Faroe Islands",".."
"Health expenditure, private (% of GDP)","Fiji","1.53429063019559"
"Health expenditure, private (% of GDP)","Finland","2.3900946668927"
"Health expenditure, private (% of GDP)","France","2.51500537379805"
"Health expenditure, private (% of GDP)","French Polynesia",".."
"Health expenditure, private (% of GDP)","Gabon","1.08689069549383"
"Health expenditure, private (% of GDP)","Gambia, The","2.29478824535501"
"Health expenditure, private (% of GDP)","Georgia","5.86392866229996"
"Health expenditure, private (% of GDP)","Germany","2.59976334604059"
"Health expenditure, private (% of GDP)","Ghana","1.42840680532436"
"Health expenditure, private (% of GDP)","Gibraltar",".."
"Health expenditure, private (% of GDP)","Greece","3.0992278265124"
"Health expenditure, private (% of GDP)","Greenland",".."
"Health expenditure, private (% of GDP)","Grenada","3.2702566167985"
"Health expenditure, private (% of GDP)","Guam",".."
"Health expenditure, private (% of GDP)","Guatemala","3.86757225542069"
"Health expenditure, private (% of GDP)","Guinea","2.90855314894182"
"Health expenditure, private (% of GDP)","Guinea-Bissau","4.44801505314136"
"Health expenditure, private (% of GDP)","Guyana","2.1281054086423"
"Health expenditure, private (% of GDP)","Haiti","5.99613777217807"
"Health expenditure, private (% of GDP)","Honduras","4.30484621032338"
"Health expenditure, private (% of GDP)","Hong Kong SAR, China",".."
"Health expenditure, private (% of GDP)","Hungary","2.51769902082333"
"Health expenditure, private (% of GDP)","Iceland","1.67945999083686"
"Health expenditure, private (% of GDP)","India","3.27785071165003"
"Health expenditure, private (% of GDP)","Indonesia","1.77132385943557"
"Health expenditure, private (% of GDP)","Iran, Islamic Rep.","4.05412015534107"
"Health expenditure, private (% of GDP)","Iraq","2.20072419046621"
"Health expenditure, private (% of GDP)","Ireland","2.6417124942902"
"Health expenditure, private (% of GDP)","Isle of Man",".."
"Health expenditure, private (% of GDP)","Israel","3.05661227181489"
"Health expenditure, private (% of GDP)","Italy","2.25526679653859"
"Health expenditure, private (% of GDP)","Jamaica","2.55294675744385"
"Health expenditure, private (% of GDP)","Japan","1.67866239487475"
"Health expenditure, private (% of GDP)","Jordan","2.25989391368594"
"Health expenditure, private (% of GDP)","Kazakhstan","1.98803674327528"
"Health expenditure, private (% of GDP)","Kenya","2.21642520223087"
"Health expenditure, private (% of GDP)","Kiribati","1.9219233956265"
"Health expenditure, private (% of GDP)","Korea, Dem. People’s Rep.",".."
"Health expenditure, private (% of GDP)","Korea, Rep.","3.3878645091604"
"Health expenditure, private (% of GDP)","Kosovo",".."
"Health expenditure, private (% of GDP)","Kuwait","0.427945907275519"
"Health expenditure, private (% of GDP)","Kyrgyz Republic","2.84432463748729"
"Health expenditure, private (% of GDP)","Lao PDR","0.92281175813924"
"Health expenditure, private (% of GDP)","Latvia","2.16546155834689"
"Health expenditure, private (% of GDP)","Lebanon","3.34978423090943"
"Health expenditure, private (% of GDP)","Lesotho","2.53550911727576"
"Health expenditure, private (% of GDP)","Liberia","6.87709024423443"
"Health expenditure, private (% of GDP)","Libya","1.3148558709117"
"Health expenditure, private (% of GDP)","Liechtenstein",".."
"Health expenditure, private (% of GDP)","Lithuania","2.10522747774465"
"Health expenditure, private (% of GDP)","Luxembourg","1.11503749753748"
"Health expenditure, private (% of GDP)","Macao SAR, China",".."
"Health expenditure, private (% of GDP)","Macedonia, FYR","2.37495393242948"
"Health expenditure, private (% of GDP)","Madagascar","1.5679404145771"
"Health expenditure, private (% of GDP)","Malawi","5.37933522532556"
"Health expenditure, private (% of GDP)","Malaysia","1.868788024065"
"Health expenditure, private (% of GDP)","Maldives","2.9764679982288"
"Health expenditure, private (% of GDP)","Mali","5.29399438416072"
"Health expenditure, private (% of GDP)","Malta","3.00648987992068"
"Health expenditure, private (% of GDP)","Marshall Islands","2.68655434862497"
"Health expenditure, private (% of GDP)","Mauritania","1.90168277734101"
"Health expenditure, private (% of GDP)","Mauritius","2.4448588943892"
"Health expenditure, private (% of GDP)","Mexico","3.0368694556386"
"Health expenditure, private (% of GDP)","Micronesia, Fed. Sts.","1.27316247226642"
"Health expenditure, private (% of GDP)","Moldova","5.01966738550319"
"Health expenditure, private (% of GDP)","Monaco","0.49658454051555"
"Health expenditure, private (% of GDP)","Mongolia","2.10976884845628"
"Health expenditure, private (% of GDP)","Montenegro","2.7491617496362"
"Health expenditure, private (% of GDP)","Morocco","3.90645178380727"
"Health expenditure, private (% of GDP)","Mozambique","3.03884708397931"
"Health expenditure, private (% of GDP)","Myanmar","1.23085478604668"
"Health expenditure, private (% of GDP)","Namibia","3.57154996140357"
"Health expenditure, private (% of GDP)","Nauru","0.458983156384742"
"Health expenditure, private (% of GDP)","Nepal","3.45940688607894"
"Health expenditure, private (% of GDP)","Netherlands","1.41616032058633"
"Health expenditure, private (% of GDP)","New Caledonia",".."
"Health expenditure, private (% of GDP)","New Zealand","1.94695375549223"
"Health expenditure, private (% of GDP)","Nicaragua","3.944341737875"
"Health expenditure, private (% of GDP)","Niger","2.60680539939181"
"Health expenditure, private (% of GDP)","Nigeria","2.74626331257142"
"Health expenditure, private (% of GDP)","Northern Mariana Islands",".."
"Health expenditure, private (% of GDP)","Norway","1.41009934995311"
"Health expenditure, private (% of GDP)","Oman","0.363711115452859"
"Health expenditure, private (% of GDP)","Pakistan","1.69510483643884"
"Health expenditure, private (% of GDP)","Palau","2.48956316751966"
"Health expenditure, private (% of GDP)","Panama","2.14735751248923"
"Health expenditure, private (% of GDP)","Papua New Guinea","0.798028099622181"
"Health expenditure, private (% of GDP)","Paraguay","5.31218093191713"
"Health expenditure, private (% of GDP)","Peru","2.15428349954086"
"Health expenditure, private (% of GDP)","Philippines","3.09529998056843"
"Health expenditure, private (% of GDP)","Poland","1.84260676733723"
"Health expenditure, private (% of GDP)","Portugal","3.3428865269559"
"Health expenditure, private (% of GDP)","Puerto Rico",".."
"Health expenditure, private (% of GDP)","Qatar","0.311670949729549"
"Health expenditure, private (% of GDP)","Romania","1.09053158016413"
"Health expenditure, private (% of GDP)","Russian Federation","3.37948544168231"
"Health expenditure, private (% of GDP)","Rwanda","4.66214995954923"
"Health expenditure, private (% of GDP)","Samoa","0.678240074430632"
"Health expenditure, private (% of GDP)","San Marino","0.393006047201145"
"Health expenditure, private (% of GDP)","Sao Tome and Principe","4.74121133423666"
"Health expenditure, private (% of GDP)","Saudi Arabia","1.19329506891724"
"Health expenditure, private (% of GDP)","Senegal","2.24701594033546"
"Health expenditure, private (% of GDP)","Serbia","3.95230631515269"
"Health expenditure, private (% of GDP)","Seychelles","0.262574157693084"
"Health expenditure, private (% of GDP)","Sierra Leone","9.20610038363803"
"Health expenditure, private (% of GDP)","Singapore","2.86810862555454"
"Health expenditure, private (% of GDP)","Sint Maarten (Dutch part)",".."
"Health expenditure, private (% of GDP)","Slovak Republic","2.2144483475687"
"Health expenditure, private (% of GDP)","Slovenia","2.61006449300496"
"Health expenditure, private (% of GDP)","Solomon Islands","0.41058022058698"
"Health expenditure, private (% of GDP)","Somalia",".."
"Health expenditure, private (% of GDP)","South Africa","4.55371582998157"
"Health expenditure, private (% of GDP)","South Sudan","1.60150443298389"
"Health expenditure, private (% of GDP)","Spain","2.62989460949454"
"Health expenditure, private (% of GDP)","Sri Lanka","1.53939678004348"
"Health expenditure, private (% of GDP)","St. Kitts and Nevis","2.93576029741767"
"Health expenditure, private (% of GDP)","St. Lucia","3.11974620377325"
"Health expenditure, private (% of GDP)","St. Martin (French part)",".."
"Health expenditure, private (% of GDP)","St. Vincent and the Grenadines","4.24501663453959"
"Health expenditure, private (% of GDP)","Sudan","6.6264128459977"
"Health expenditure, private (% of GDP)","Suriname","2.74684580002307"
"Health expenditure, private (% of GDP)","Swaziland","2.24703004513832"
"Health expenditure, private (% of GDP)","Sweden","1.9051453440417"
"Health expenditure, private (% of GDP)","Switzerland","3.9641513648"
"Health expenditure, private (% of GDP)","Syrian Arab Republic","1.74736528476048"
"Health expenditure, private (% of GDP)","Tajikistan","4.8971189912897"
"Health expenditure, private (% of GDP)","Tanzania","2.99015719852347"
"Health expenditure, private (% of GDP)","Thailand","0.913739291995498"
"Health expenditure, private (% of GDP)","Timor-Leste","0.141672365557724"
"Health expenditure, private (% of GDP)","Togo","3.22955561024696"
"Health expenditure, private (% of GDP)","Tonga","0.911071693336835"
"Health expenditure, private (% of GDP)","Trinidad and Tobago","2.75856943898548"
"Health expenditure, private (% of GDP)","Tunisia","3.03504144521602"
"Health expenditure, private (% of GDP)","Turkey","1.22118052108685"
"Health expenditure, private (% of GDP)","Turkmenistan","0.718855686482906"
"Health expenditure, private (% of GDP)","Turks and Caicos Islands",".."
"Health expenditure, private (% of GDP)","Tuvalu","0.131876861464529"
"Health expenditure, private (% of GDP)","Uganda","5.42088554260041"
"Health expenditure, private (% of GDP)","Ukraine","3.49121498903372"
"Health expenditure, private (% of GDP)","United Arab Emirates","1.0078340606404"
"Health expenditure, private (% of GDP)","United Kingdom","1.53662155102039"
"Health expenditure, private (% of GDP)","United States","8.86223663884643"
"Health expenditure, private (% of GDP)","Uruguay","2.47000709632898"
"Health expenditure, private (% of GDP)","Uzbekistan","2.72727350987433"
"Health expenditure, private (% of GDP)","Vanuatu","0.512825384340542"
"Health expenditure, private (% of GDP)","Venezuela, RB","3.71393655368069"
"Health expenditure, private (% of GDP)","Vietnam","3.24675922469957"
"Health expenditure, private (% of GDP)","Virgin Islands (U.S.)",".."
"Health expenditure, private (% of GDP)","West Bank and Gaza",".."
"Health expenditure, private (% of GDP)","Yemen, Rep.","4.36511920392149"
"Health expenditure, private (% of GDP)","Zambia","2.22667014502519"
"Health expenditure, private (% of GDP)","Zimbabwe","3.97297592141518"
"Health expenditure, public (% of GDP)","Afghanistan","2.93283372244438"
"Health expenditure, public (% of GDP)","Albania","2.93637327545596"
"Health expenditure, public (% of GDP)","Algeria","5.24414552955179"
"Health expenditure, public (% of GDP)","American Samoa",".."
"Health expenditure, public (% of GDP)","Andorra","6.34144600379996"
"Health expenditure, public (% of GDP)","Angola","2.12491219482846"
"Health expenditure, public (% of GDP)","Antigua and Barbuda","3.7846106758651"
"Health expenditure, public (% of GDP)","Argentina","2.65267379758746"
"Health expenditure, public (% of GDP)","Armenia","1.92567566679549"
"Health expenditure, public (% of GDP)","Aruba",".."
"Health expenditure, public (% of GDP)","Australia","6.31659265830595"
"Health expenditure, public (% of GDP)","Austria","8.72502571998798"
"Health expenditure, public (% of GDP)","Azerbaijan","1.23096747894636"
"Health expenditure, public (% of GDP)","Bahamas, The","3.55067269628093"
"Health expenditure, public (% of GDP)","Bahrain","3.1505002966817"
"Health expenditure, public (% of GDP)","Bangladesh","0.786532509303699"
"Health expenditure, public (% of GDP)","Barbados","4.74463221891406"
"Health expenditure, public (% of GDP)","Belarus","3.74175525108481"
"Health expenditure, public (% of GDP)","Belgium","8.2499894691465"
"Health expenditure, public (% of GDP)","Belize","3.87965784511337"
"Health expenditure, public (% of GDP)","Benin","2.2511962859977"
"Health expenditure, public (% of GDP)","Bermuda",".."
"Health expenditure, public (% of GDP)","Bhutan","2.61503965372083"
"Health expenditure, public (% of GDP)","Bolivia","4.56537753689068"
"Health expenditure, public (% of GDP)","Bosnia and Herzegovina","6.81307708155356"
"Health expenditure, public (% of GDP)","Botswana","3.1938844548139"
"Health expenditure, public (% of GDP)","Brazil","3.83175988488459"
"Health expenditure, public (% of GDP)","British Virgin Islands",".."
"Health expenditure, public (% of GDP)","Brunei Darussalam","2.485567876731"
"Health expenditure, public (% of GDP)","Bulgaria","4.60763146030852"
"Health expenditure, public (% of GDP)","Burkina Faso","2.59397373941719"
"Health expenditure, public (% of GDP)","Burundi","3.97372755700813"
"Health expenditure, public (% of GDP)","Cabo Verde","3.55722675258989"
"Health expenditure, public (% of GDP)","Cambodia","1.25104201110184"
"Health expenditure, public (% of GDP)","Cameroon","0.9386336914005"
"Health expenditure, public (% of GDP)","Canada","7.41193188359009"
"Health expenditure, public (% of GDP)","Cayman Islands",".."
"Health expenditure, public (% of GDP)","Central African Republic","2.05694298342313"
"Health expenditure, public (% of GDP)","Chad","1.97895016197841"
"Health expenditure, public (% of GDP)","Channel Islands",".."
"Health expenditure, public (% of GDP)","Chile","3.85130942382301"
"Health expenditure, public (% of GDP)","China","3.09517428574474"
"Health expenditure, public (% of GDP)","Colombia","5.40994315432844"
"Health expenditure, public (% of GDP)","Comoros","2.21732035162544"
"Health expenditure, public (% of GDP)","Congo, Dem. Rep.","1.59835646990607"
"Health expenditure, public (% of GDP)","Congo, Rep.","4.21192085201507"
"Health expenditure, public (% of GDP)","Costa Rica","6.76760152038707"
"Health expenditure, public (% of GDP)","Cote d'Ivoire","1.67853849066845"
"Health expenditure, public (% of GDP)","Croatia","6.38828759054099"
"Health expenditure, public (% of GDP)","Cuba","10.5736624889939"
"Health expenditure, public (% of GDP)","Curacao",".."
"Health expenditure, public (% of GDP)","Cyprus","3.33201922181828"
"Health expenditure, public (% of GDP)","Czech Republic","6.26497638338246"
"Health expenditure, public (% of GDP)","Denmark","9.15873410868918"
"Health expenditure, public (% of GDP)","Djibouti","6.7508475871544"
"Health expenditure, public (% of GDP)","Dominica","3.76797285414733"
"Health expenditure, public (% of GDP)","Dominican Republic","2.92737564848046"
"Health expenditure, public (% of GDP)","Ecuador","4.5081565729241"
"Health expenditure, public (% of GDP)","Egypt, Arab Rep.","2.15538450092222"
"Health expenditure, public (% of GDP)","El Salvador","4.46950832355056"
"Health expenditure, public (% of GDP)","Equatorial Guinea","2.93271044233288"
"Health expenditure, public (% of GDP)","Eritrea","1.52746400371587"
"Health expenditure, public (% of GDP)","Estonia","5.02839590244871"
"Health expenditure, public (% of GDP)","Ethiopia","2.86756675022142"
"Health expenditure, public (% of GDP)","Faroe Islands",".."
"Health expenditure, public (% of GDP)","Fiji","2.95320810980441"
"Health expenditure, public (% of GDP)","Finland","7.2898142731073"
"Health expenditure, public (% of GDP)","France","9.02451437620196"
"Health expenditure, public (% of GDP)","French Polynesia",".."
"Health expenditure, public (% of GDP)","Gabon","2.35058092450617"
"Health expenditure, public (% of GDP)","Gambia, The","5.04561251464499"
"Health expenditure, public (% of GDP)","Georgia","1.55273053770004"
"Health expenditure, public (% of GDP)","Germany","8.69723732395941"
"Health expenditure, public (% of GDP)","Ghana","2.12888508467564"
"Health expenditure, public (% of GDP)","Gibraltar",".."
"Health expenditure, public (% of GDP)","Greece","4.98503919348761"
"Health expenditure, public (% of GDP)","Greenland",".."
"Health expenditure, public (% of GDP)","Grenada","2.82735741320149"
"Health expenditure, public (% of GDP)","Guam",".."
"Health expenditure, public (% of GDP)","Guatemala","2.33472901457931"
"Health expenditure, public (% of GDP)","Guinea","2.73624478105818"
"Health expenditure, public (% of GDP)","Guinea-Bissau","1.14512230685864"
"Health expenditure, public (% of GDP)","Guyana","3.1196980913577"
"Health expenditure, public (% of GDP)","Haiti","1.55951641782193"
"Health expenditure, public (% of GDP)","Honduras","4.41783424967662"
"Health expenditure, public (% of GDP)","Hong Kong SAR, China",".."
"Health expenditure, public (% of GDP)","Hungary","4.88308190917667"
"Health expenditure, public (% of GDP)","Iceland","7.17970593916314"
"Health expenditure, public (% of GDP)","India","1.40723761834997"
"Health expenditure, public (% of GDP)","Indonesia","1.07553630056443"
"Health expenditure, public (% of GDP)","Iran, Islamic Rep.","2.84080214465893"
"Health expenditure, public (% of GDP)","Iraq","3.33814898953379"
"Health expenditure, public (% of GDP)","Ireland","5.1414840757098"
"Health expenditure, public (% of GDP)","Isle of Man",".."
"Health expenditure, public (% of GDP)","Israel","4.75169580818511"
"Health expenditure, public (% of GDP)","Italy","6.99265103346141"
"Health expenditure, public (% of GDP)","Jamaica","2.80857803255616"
"Health expenditure, public (% of GDP)","Japan","8.55008168512525"
"Health expenditure, public (% of GDP)","Jordan","5.19310194631406"
"Health expenditure, public (% of GDP)","Kazakhstan","2.36790308672472"
"Health expenditure, public (% of GDP)","Kenya","3.50386605776913"
"Health expenditure, public (% of GDP)","Kiribati","8.2910270243735"
"Health expenditure, public (% of GDP)","Korea, Dem. People’s Rep.",".."
"Health expenditure, public (% of GDP)","Korea, Rep.","3.98524804083959"
"Health expenditure, public (% of GDP)","Kosovo",".."
"Health expenditure, public (% of GDP)","Kuwait","2.61442253272448"
"Health expenditure, public (% of GDP)","Kyrgyz Republic","3.63943755251271"
"Health expenditure, public (% of GDP)","Lao PDR","0.942733751860761"
"Health expenditure, public (% of GDP)","Latvia","3.71523198165311"
"Health expenditure, public (% of GDP)","Lebanon","3.04392459909057"
"Health expenditure, public (% of GDP)","Lesotho","8.08216760272424"
"Health expenditure, public (% of GDP)","Liberia","3.15924303576557"
"Health expenditure, public (% of GDP)","Libya","3.6540791590883"
"Health expenditure, public (% of GDP)","Liechtenstein",".."
"Health expenditure, public (% of GDP)","Lithuania","4.44688961225535"
"Health expenditure, public (% of GDP)","Luxembourg","5.82283606246252"
"Health expenditure, public (% of GDP)","Macao SAR, China",".."
"Health expenditure, public (% of GDP)","Macedonia, FYR","4.10142063757052"
"Health expenditure, public (% of GDP)","Madagascar","1.4734146054229"
"Health expenditure, public (% of GDP)","Malawi","5.99862083467444"
"Health expenditure, public (% of GDP)","Malaysia","2.300290015935"
"Health expenditure, public (% of GDP)","Maldives","10.7570520917712"
"Health expenditure, public (% of GDP)","Mali","1.56817210583928"
"Health expenditure, public (% of GDP)","Malta","6.74343039007932"
"Health expenditure, public (% of GDP)","Marshall Islands","14.449168391375"
"Health expenditure, public (% of GDP)","Mauritania","1.87101626265899"
"Health expenditure, public (% of GDP)","Mauritius","2.3646857456108"
"Health expenditure, public (% of GDP)","Mexico","3.2595515743614"
"Health expenditure, public (% of GDP)","Micronesia, Fed. Sts.","12.4337520677336"
"Health expenditure, public (% of GDP)","Moldova","5.30398830449681"
"Health expenditure, public (% of GDP)","Monaco","3.84109845948445"
"Health expenditure, public (% of GDP)","Mongolia","2.62057288154372"
"Health expenditure, public (% of GDP)","Montenegro","3.66738093036381"
"Health expenditure, public (% of GDP)","Morocco","2.00132627619273"
"Health expenditure, public (% of GDP)","Mozambique","3.93673477602069"
"Health expenditure, public (% of GDP)","Myanmar","1.04489980395332"
"Health expenditure, public (% of GDP)","Namibia","5.35713769859643"
"Health expenditure, public (% of GDP)","Nauru","2.86766632361526"
"Health expenditure, public (% of GDP)","Nepal","2.33781911392106"
"Health expenditure, public (% of GDP)","Netherlands","9.48113272941367"
"Health expenditure, public (% of GDP)","New Caledonia",".."
"Health expenditure, public (% of GDP)","New Zealand","9.08265634450777"
"Health expenditure, public (% of GDP)","Nicaragua","5.095797672125"
"Health expenditure, public (% of GDP)","Niger","3.21449382060819"
"Health expenditure, public (% of GDP)","Nigeria","0.922535127428579"
"Health expenditure, public (% of GDP)","Northern Mariana Islands",".."
"Health expenditure, public (% of GDP)","Norway","8.30961820004689"
"Health expenditure, public (% of GDP)","Oman","3.19022857454714"
"Health expenditure, public (% of GDP)","Pakistan","0.918811473561161"
"Health expenditure, public (% of GDP)","Palau","6.53197026248034"
"Health expenditure, public (% of GDP)","Panama","5.87836608751077"
"Health expenditure, public (% of GDP)","Papua New Guinea","3.46554272037782"
"Health expenditure, public (% of GDP)","Paraguay","4.50224037808286"
"Health expenditure, public (% of GDP)","Peru","3.31875118045914"
"Health expenditure, public (% of GDP)","Philippines","1.61468521943157"
"Health expenditure, public (% of GDP)","Poland","4.50763960266277"
"Health expenditure, public (% of GDP)","Portugal","6.1581891130441"
"Health expenditure, public (% of GDP)","Puerto Rico",".."
"Health expenditure, public (% of GDP)","Qatar","1.87539141027045"
"Health expenditure, public (% of GDP)","Romania","4.47447754983587"
"Health expenditure, public (% of GDP)","Russian Federation","3.69092280831769"
"Health expenditure, public (% of GDP)","Rwanda","2.86940115045077"
"Health expenditure, public (% of GDP)","Samoa","6.53686898556937"
"Health expenditure, public (% of GDP)","San Marino","5.73605881279885"
"Health expenditure, public (% of GDP)","Sao Tome and Principe","3.61225472576334"
"Health expenditure, public (% of GDP)","Saudi Arabia","3.49078974108276"
"Health expenditure, public (% of GDP)","Senegal","2.41795606966454"
"Health expenditure, public (% of GDP)","Serbia","6.41650560484731"
"Health expenditure, public (% of GDP)","Seychelles","3.10724273230692"
"Health expenditure, public (% of GDP)","Sierra Leone","1.88380185636197"
"Health expenditure, public (% of GDP)","Singapore","2.05468331444546"
"Health expenditure, public (% of GDP)","Sint Maarten (Dutch part)",".."
"Health expenditure, public (% of GDP)","Slovak Republic","5.8395992024313"
"Health expenditure, public (% of GDP)","Slovenia","6.62382178699504"
"Health expenditure, public (% of GDP)","Solomon Islands","4.64048231941302"
"Health expenditure, public (% of GDP)","Somalia",".."
"Health expenditure, public (% of GDP)","South Africa","4.24326873001843"
"Health expenditure, public (% of GDP)","South Sudan","1.13691629701611"
"Health expenditure, public (% of GDP)","Spain","6.39999190050546"
"Health expenditure, public (% of GDP)","Sri Lanka","1.96395332995652"
"Health expenditure, public (% of GDP)","St. Kitts and Nevis","2.14460502258233"
"Health expenditure, public (% of GDP)","St. Lucia","3.59929524622675"
"Health expenditure, public (% of GDP)","St. Martin (French part)",".."
"Health expenditure, public (% of GDP)","St. Vincent and the Grenadines","4.38522310546041"
"Health expenditure, public (% of GDP)","Sudan","1.8023618640023"
"Health expenditure, public (% of GDP)","Suriname","2.94062407997693"
"Health expenditure, public (% of GDP)","Swaziland","7.00490949486168"
"Health expenditure, public (% of GDP)","Sweden","10.0246943059583"
"Health expenditure, public (% of GDP)","Switzerland","7.6951173552"
"Health expenditure, public (% of GDP)","Syrian Arab Republic","1.50716579523952"
"Health expenditure, public (% of GDP)","Tajikistan","1.9837650087103"
"Health expenditure, public (% of GDP)","Tanzania","2.58995871147653"
"Health expenditure, public (% of GDP)","Thailand","3.20842518856753"
"Health expenditure, public (% of GDP)","Timor-Leste","1.33363108444228"
"Health expenditure, public (% of GDP)","Togo","2.01732112975304"
"Health expenditure, public (% of GDP)","Tonga","4.26569894666316"
"Health expenditure, public (% of GDP)","Trinidad and Tobago","3.17462752101452"
"Health expenditure, public (% of GDP)","Tunisia","3.96881649478398"
"Health expenditure, public (% of GDP)","Turkey","4.19377896891315"
"Health expenditure, public (% of GDP)","Turkmenistan","1.34853056351709"
"Health expenditure, public (% of GDP)","Turks and Caicos Islands",".."
"Health expenditure, public (% of GDP)","Tuvalu","16.4047619085355"
"Health expenditure, public (% of GDP)","Uganda","1.80125131739959"
"Health expenditure, public (% of GDP)","Ukraine","3.60452112096628"
"Health expenditure, public (% of GDP)","United Arab Emirates","2.6361515793596"
"Health expenditure, public (% of GDP)","United Kingdom","7.57885016897961"
"Health expenditure, public (% of GDP)","United States","8.27851771115358"
"Health expenditure, public (% of GDP)","Uruguay","6.11148430367102"
"Health expenditure, public (% of GDP)","Uzbekistan","3.11124825012567"
"Health expenditure, public (% of GDP)","Vanuatu","4.51074954565946"
"Health expenditure, public (% of GDP)","Venezuela, RB","1.54276594631931"
"Health expenditure, public (% of GDP)","Vietnam","3.82001910530043"
"Health expenditure, public (% of GDP)","Virgin Islands (U.S.)",".."
"Health expenditure, public (% of GDP)","West Bank and Gaza",".."
"Health expenditure, public (% of GDP)","Yemen, Rep.","1.27187098607851"
"Health expenditure, public (% of GDP)","Zambia","2.76009454497481"
"Health expenditure, public (% of GDP)","Zimbabwe","2.46649526858482"
"Health expenditure, public (% of government expenditure)","Afghanistan","11.99862788"
"Health expenditure, public (% of government expenditure)","Albania","9.36900452"
"Health expenditure, public (% of government expenditure)","Algeria","9.90462275"
"Health expenditure, public (% of government expenditure)","American Samoa",".."
"Health expenditure, public (% of government expenditure)","Andorra","27.91529512"
"Health expenditure, public (% of government expenditure)","Angola","5.0042944"
"Health expenditure, public (% of government expenditure)","Antigua and Barbuda","18.0845175"
"Health expenditure, public (% of government expenditure)","Argentina","6.91697394"
"Health expenditure, public (% of government expenditure)","Armenia","7.04461968"
"Health expenditure, public (% of government expenditure)","Aruba",".."
"Health expenditure, public (% of government expenditure)","Australia","17.31142544"
"Health expenditure, public (% of government expenditure)","Austria","16.27325511"
"Health expenditure, public (% of government expenditure)","Azerbaijan","3.88256056"
"Health expenditure, public (% of government expenditure)","Bahamas, The","14.76375693"
"Health expenditure, public (% of government expenditure)","Bahrain","10.46992799"
"Health expenditure, public (% of government expenditure)","Bangladesh","5.65505405"
"Health expenditure, public (% of government expenditure)","Barbados","10.92094276"
"Health expenditure, public (% of government expenditure)","Belarus","13.79462392"
"Health expenditure, public (% of government expenditure)","Belgium","15.09731075"
"Health expenditure, public (% of government expenditure)","Belize","13.81204476"
"Health expenditure, public (% of government expenditure)","Benin","9.55089804"
"Health expenditure, public (% of government expenditure)","Bermuda",".."
"Health expenditure, public (% of government expenditure)","Bhutan","8.03238717"
"Health expenditure, public (% of government expenditure)","Bolivia","11.75192516"
"Health expenditure, public (% of government expenditure)","Bosnia and Herzegovina","14.10585357"
"Health expenditure, public (% of government expenditure)","Botswana","8.83910109"
"Health expenditure, public (% of government expenditure)","Brazil","6.78191967"
"Health expenditure, public (% of government expenditure)","British Virgin Islands",".."
"Health expenditure, public (% of government expenditure)","Brunei Darussalam","6.473376"
"Health expenditure, public (% of government expenditure)","Bulgaria","10.95201537"
"Health expenditure, public (% of government expenditure)","Burkina Faso","11.15812496"
"Health expenditure, public (% of government expenditure)","Burundi","13.18522664"
"Health expenditure, public (% of government expenditure)","Cabo Verde","11.72759401"
"Health expenditure, public (% of government expenditure)","Cambodia","6.13494591"
"Health expenditure, public (% of government expenditure)","Cameroon","4.26453239"
"Health expenditure, public (% of government expenditure)","Canada","18.76736586"
"Health expenditure, public (% of government expenditure)","Cayman Islands",".."
"Health expenditure, public (% of government expenditure)","Central African Republic","14.16568905"
"Health expenditure, public (% of government expenditure)","Chad","8.96652448"
"Health expenditure, public (% of government expenditure)","Channel Islands",".."
"Health expenditure, public (% of government expenditure)","Chile","15.88420857"
"Health expenditure, public (% of government expenditure)","China","10.43262803"
"Health expenditure, public (% of government expenditure)","Colombia","18.14111324"
"Health expenditure, public (% of government expenditure)","Comoros","8.66237231"
