id,key,value,type
2663515169,ele,94.630776,regular
2663515170,ele,94.630776,regular
2663515171,ele,94.65677710800672,regular
2663515172,ele,94.678245,regular
2663515173,ele,94.678245,regular
2663515174,ele,94.469049,regular
2663515175,ele,94.469049,regular
2664694563,addr:country,ES,regular
2664694563,addr:state,ES,regular
2664694563,amenity,bank,regular
2664694563,atm,yes,regular
2664694563,atm:network,Telebanco 4B,regular
2664694563,name,Banco Popular,regular
2664694563,network,4B,regular
2664694563,operator,Banco Popular,regular
2664694663,leisure,playground,regular
2673144937,name,El Tarajal,regular
2673144937,place,hamlet,regular
2675467354,amenity,restaurant,regular
2675467354,contact:phone,952259698,regular
2675467354,name,Venta Carlos del Mirador,regular
2676846507,power,tower,regular
2676846522,power,tower,regular
2676846523,power,tower,regular
2676846524,power,tower,regular
2676846528,power,tower,regular
2676846530,power,tower,regular
2676846532,power,tower,regular
2676846533,power,tower,regular
2676846534,power,tower,regular
2676846535,power,tower,regular
2676846537,power,tower,regular
2676846538,crossing,uncontrolled,regular
2676846538,highway,crossing,regular
2676846539,power,tower,regular
2676846541,power,tower,regular
2676848398,power,tower,regular
2677003674,power,tower,regular
2677003675,power,tower,regular
2677003676,power,tower,regular
2677003677,power,tower,regular
2677003678,power,tower,regular
2677003679,power,tower,regular
2677003680,power,tower,regular
2677003681,power,tower,regular
2677003683,power,tower,regular
2677003685,power,tower,regular
2677003688,power,tower,regular
2677003690,power,tower,regular
2677003692,power,tower,regular
2677003694,power,tower,regular
2677003697,power,tower,regular
2677003699,power,tower,regular
2678378195,shop,hardware,regular
2683161130,amenity,bar,regular
2683161130,name,d picoteo,regular
2700993721,leisure,playground,regular
2701005479,amenity,drinking_water,regular
2701007669,shop,furniture,regular
2701097990,amenity,fountain,regular
2701097990,name,Fuente de los Planetas,regular
2701097991,amenity,fountain,regular
2702235606,amenity,drinking_water,regular
2702236802,amenity,toilets,regular
2702236820,amenity,cafe,regular
2702236820,name,Poppins,regular
2704041362,addr:city,Churriana,regular
2704041362,addr:postcode,29140,regular
2704041362,addr:street,Calle del Maestro Vert,regular
2704041362,amenity,post_office,regular
2704041362,operator,Correos,regular
2705232903,amenity,drinking_water,regular
2708937837,ele,73.354492025461,regular
2708937838,ele,73.28363304040889,regular
2708937839,ele,75.484581,regular
2708937840,ele,73.59630662507683,regular
2708937841,ele,75.91057795522781,regular
2712317162,entrance,yes,regular
2714752878,addr:city,Málaga,regular
2714752878,addr:housenumber,8,regular
2714752878,addr:postcode,29011,regular
2714752878,addr:street,Calle Marqués de Ovieco,regular
2714752878,name,AllDogs Málaga,regular
2714752878,opening_hours,09:30-14:00 ; 17:00-20:30,regular
2714752878,phone,+34 951992164,regular
2714752878,shop,pet,regular
2714752878,wheelchair,yes,regular
2715449496,addr:city,Málaga,regular
2715449496,addr:postcode,29011,regular
2715449496,addr:street,Camino Suarez,regular
2715449496,name,Mercadona,regular
2715449496,operator,Mercadona,regular
2715449496,shop,supermarket,regular
2716917610,entrance,yes,regular
2716920821,highway,bus_stop,regular
2728484705,highway,give_way,regular
2728622697,highway,give_way,regular
2728622701,highway,give_way,regular
2728622705,highway,give_way,regular
2728622710,highway,give_way,regular
2728622715,highway,crossing,regular
2728622719,crossing,traffic_signals,regular
2728622719,highway,crossing,regular
2728622723,highway,traffic_signals,regular
2728622725,crossing,traffic_signals,regular
2728622725,highway,traffic_signals,regular
2728622729,highway,traffic_signals,regular
2728622733,highway,traffic_signals,regular
2728622735,highway,crossing,regular
2728622739,highway,crossing,regular
2728622747,highway,give_way,regular
2728622757,crossing,traffic_signals,regular
2728622757,highway,crossing,regular
2728622760,crossing,traffic_signals,regular
2728622760,highway,crossing,regular
2751212134,ele,95.68638,regular
2766723079,amenity,bar,regular
2766723079,name,Teatro Romano,regular
2766723080,amenity,bar,regular
2766723080,name,Tiffany's,regular
2766723083,amenity,restaurant,regular
2766723083,cuisine,greek,regular
2766723083,name,Agora,regular
2766723087,amenity,bar,regular
2766723087,name,Los Boquerones de Plata,regular
2766723091,amenity,restaurant,regular
2766723091,name,Lechuga,regular
2766723094,amenity,restaurant,regular
2766723094,name,Cortijo De Pepe,regular
2766723097,amenity,restaurant,regular
2766723097,cuisine,chinese,regular
2766723097,name,King,regular
2766723102,amenity,bar,regular
2766723102,name,Arte & Sana,regular
2766723110,amenity,restaurant,regular
2766723110,name,Lorenzo Trattoria,regular
2766723114,amenity,restaurant,regular
2766723114,name,Citron,regular
2766723117,amenity,cafe,regular
2766723117,name,Cafe Merced,regular
2766723128,amenity,restaurant,regular
2766723128,name,La Fabrica,regular
2766723130,amenity,bar,regular
2766723130,name,Bruselas,regular
2766723131,amenity,bar,regular
2766723131,name,Druidas,regular
2766723132,amenity,restaurant,regular
2766723132,name,La Plaza,regular
2766723133,amenity,bar,regular
2766723133,name,Bar Picaso,regular
2766723134,amenity,cafe,regular
2766723134,name,Cafe Con Libros,regular
2766723136,amenity,bar,regular
2766723136,name,Re-pitta,regular
2766723137,amenity,restaurant,regular
2766723137,diet:vegan,yes,regular
2766723137,diet:vegetarian,only,regular
2766723137,name,Canadu,regular
2766723138,amenity,bar,regular
2766723138,name,El Carmen,regular
2766723140,amenity,cafe,regular
2766723140,name,Noviembre,regular
2766723143,amenity,bar,regular
2766723143,name,El Pescaito,regular
2766723147,amenity,restaurant,regular
2766723147,name,La Brocheteria,regular
2766723150,amenity,bar,regular
2766723150,name,El Palco,regular
2766723153,amenity,bar,regular
2766723153,name,Bar Cervantes,regular
2766723156,addr:housenumber,2,regular
2766723156,addr:street,Plaza Jerónimo Cuervo,regular
2766723156,amenity,bar,regular
2766723156,name,Vivo Mio,regular
2766723156,name:es,Vino Mio,regular
2767096014,amenity,bar,regular
2767096014,name,La Buena Cidra,regular
2767096015,amenity,cafe,regular
2767096015,name,Uncibay,regular
2767096016,amenity,pub,regular
2767096016,name,Morrissey's,regular
2767096017,amenity,cafe,regular
2767096017,name,Palacio Nazari,regular
2767096019,amenity,cafe,regular
2767096019,name,Tejeringo's,regular
2767096020,amenity,cafe,regular
2767096020,name,Cafe de Autor,regular
2767096021,amenity,bar,regular
2767096021,name,Neptuno,regular
2767096023,amenity,bar,regular
2767096023,name,La Tasca,regular
2767096025,amenity,bar,regular
2767096025,name,La Piconera,regular
2767096028,amenity,bar,regular
2767096028,name,Metro-Copas,regular
2767096030,amenity,bar,regular
2767096030,name,Soho,regular
2767096032,amenity,restaurant,regular
2767096032,cuisine,tapas,regular
2767096032,internet_access,wlan,regular
2767096032,name,Pepa Y Pepe,regular
2767096033,amenity,atm,regular
2767096034,addr:country,ES,regular
2767096034,amenity,post_office,regular
2767096034,is_in:country,Spain,regular
2767096034,name,Oficina de Correos,regular
2767096034,operator,Correos,regular
2767096034,website,http://www.correos.es,regular
2767096036,amenity,restaurant,regular
2767096036,diet:vegetarian,only,regular
2767096036,name,El Calafate,regular
2767096037,amenity,restaurant,regular
2767096037,name,La Casa del Perro,regular
2767106369,amenity,cafe,regular
2767106369,name,Roldan Panade,regular
2767106370,addr:country,ES,regular
2767106370,is_in:country,Spain,regular
2767106370,name,Granier Panaderia,regular
2767106370,shop,bakery,regular
2767106372,amenity,cafe,regular
2767106372,name,Casa Mira,regular
2767106372,wheelchair,limited,regular
2767106373,name,Trebol,regular
2767106373,tourism,hotel,regular
2767106374,amenity,bar,regular
2767106374,name,La Cueva de 1900,regular
2767106376,amenity,bar,regular
2767106376,name,La Cueva de 1900,regular
2767135825,amenity,restaurant,regular
2767135825,name,Los Mellizos,regular
2767135830,amenity,restaurant,regular
2767135830,name,Marisqueria Los Mellizos,regular
2767135837,amenity,cafe,regular
2767135837,name,Cafe Moka,regular
2767135840,amenity,restaurant,regular
2767135840,name,La Dehesa,regular
2767135843,amenity,restaurant,regular
2767135843,name,El Rescoldo,regular
2767135845,amenity,restaurant,regular
2767135845,name,La Barra,regular
2767135851,amenity,restaurant,regular
2767135851,name,Dgustar,regular
2767135857,amenity,restaurant,regular
2767135857,name,El Cafe De Bolsa,regular
2767135862,amenity,restaurant,regular
2767135862,name,La Reserva,regular
2767135874,amenity,bar,regular
2767135874,name,La Cocotte,regular
2767135880,amenity,restaurant,regular
2767135880,name,Pastrani,regular
2767135886,amenity,restaurant,regular
2767135886,name,Meson La Cepa,regular
2767135892,amenity,restaurant,regular
2767135892,name,Lo Gueno,regular
2767135899,amenity,bar,regular
2767135899,name,La Taberna Del Obispo,regular
2767135904,amenity,bar,regular
2767135904,name,L'experience,regular
2767135904,opening_hours,Mo-Su 09:00-02:00,regular
2767135909,amenity,bar,regular
2767135909,name,Cheers,regular
2767771417,designation,Rural apartements,regular
2767771417,name,Finca Buenavista,regular
2767771417,source,Google,regular
2767771417,tourism,hostel,regular
2767784898,designation,Rural House,regular
2767784898,name,Casa Andalucia,regular
2767784898,tourism,hostel,regular
2774573664,amenity,post_box,regular
2774573993,addr:country,ES,regular
2774573993,addr:state,ES,regular
2774573993,amenity,bank,regular
2774573993,atm,yes,regular
2774573993,atm:network,Telebanco 4B,regular
2774573993,name,Banco Popular,regular
2774573993,network,4B,regular
2774573993,operator,Banco Popular,regular
2776690695,addr:country,ES,regular
2776690695,amenity,telephone,regular
2779143547,leisure,playground,regular
2802573686,amenity,cafe,regular
2802573686,name,Nueva Casa Aranda,regular
2802573687,amenity,restaurant,regular
2802573687,cuisine,tapas,regular
2802573687,name,La Taberna del Pintxo,regular
2802575520,amenity,cafe,regular
2802575520,name,Casa Aranda Churros,regular
2815511559,barrier,gate,regular
2815532486,crossing,traffic_signals,regular
2815532486,highway,traffic_signals,regular
2815532489,crossing,traffic_signals,regular
2815532489,highway,traffic_signals,regular
2815532495,crossing,traffic_signals,regular
2815532495,highway,traffic_signals,regular
2817845882,addr:housenumber,14,regular
2817845882,addr:postcode,29002,regular
2817845882,addr:street,Calle Héroe de Sostoa,regular
2817845882,entrance,yes,regular
2817845884,addr:housenumber,12,regular
2817845884,addr:street,Calle Héroe de Sostoa,regular
2817845884,entrance,yes,regular
2818510399,artwork_type,sculpture,regular
2818510399,name,El Cenachero,regular
2818510399,tourism,artwork,regular
2820022770,highway,crossing,regular
2820032223,highway,crossing,regular
2820032251,highway,crossing,regular
2820032274,highway,crossing,regular
2820032281,highway,crossing,regular
2820032286,highway,crossing,regular
2820032294,highway,crossing,regular
2823312003,addr:city,Málaga,regular
2823312003,addr:housenumber,1,regular
2823312003,addr:postcode,29016,regular
2823312003,addr:street,Calle Concejal Agustín Moreno,regular
2823312003,name,Feel Hostel City Center,regular
2823312003,tourism,hostel,regular
2823584785,addr:city,Málaga,regular
2823584785,addr:housenumber,20,regular
2823584785,addr:postcode,29018,regular
2823584785,addr:street,Calle de Antofagasta,regular
2823584785,name,Apartamenos el Cenachero,regular
2823584785,tourism,hotel,regular
2828212881,ele,73.56417228101346,regular
2828212881,source,survey,regular
2828212882,ele,73.37551601465914,regular
2828212882,source,survey,regular
2828438594,amenity,pharmacy,regular
2828445110,barrier,gate,regular
2828445111,barrier,gate,regular
2830868647,addr:country,ES,regular
2830868647,amenity,bank,regular
2830868647,atm,yes,regular
2830868647,atm:network,Servired,regular
2830868647,atm:operator,BBVA,regular
2830868647,is_in:country,Spain,regular
2830868647,name,BBVA,regular
2830868647,operator,BBVA,regular
2830868648,amenity,bank,regular
2830868648,name,Banco Popular,regular
2830868649,amenity,bank,regular
2830868649,name,La Caixa,regular
2830868650,addr:country,ES,regular
2830868650,amenity,bank,regular
2830868650,atm:network,Servired,regular
2830868650,atm:operator,BBVA,regular
2830868650,is_in:country,Spain,regular
2830868650,name,BBVA,regular
2830868650,network,Servired,regular
2830868650,operator,BBVA,regular
2830868651,shop,kiosk,regular
2830868652,name,Universal,regular
2830868652,shop,convenience,regular
2830868653,name,Axarquía,regular
2830868653,shop,greengrocer,regular
2830885563,highway,crossing,regular
2830885564,highway,crossing,regular
2830885565,highway,traffic_signals,regular
2830885566,highway,crossing,regular
2830885567,highway,crossing,regular
2830885568,highway,crossing,regular
2830885569,highway,crossing,regular
2830885570,highway,traffic_signals,regular
2830885571,highway,crossing,regular
2830885572,highway,crossing,regular
2831226262,amenity,restaurant,regular
2831226262,name,Gabi,regular
2831226263,amenity,restaurant,regular
2831226263,name,Restaurante Hija de Antoñín,regular
2831391604,amenity,restaurant,regular
2831391604,name,El Zagal,regular
2831391605,amenity,restaurant,regular
2831391605,name,Bar Merendero Los Marineros,regular
2831615929,addr:country,ES,regular
2831615929,is_in:country,Spain,regular
2831615929,name,Panadería Andreu,regular
2831615929,shop,bakery,regular
2831615930,amenity,bar,regular
2831615930,name,Bodegas Quitapenas,regular
2831615931,highway,crossing,regular
2831617763,highway,crossing,regular
2833110261,addr:country,ES,regular
2833110261,is_in:country,Spain,regular
2833110261,name,La Leonesa,regular
2833110261,shop,bakery,regular
2833110262,amenity,bank,regular
2833110262,name,Unicaja Banco,regular
2833110263,highway,crossing,regular
2833110265,addr:country,ES,regular
2833110265,is_in:country,Spain,regular
2833110265,name,La Baguette,regular
2833110265,shop,bakery,regular
2833110266,leisure,playground,regular
2833110267,amenity,cafe,regular
2833110267,name,Cuatro Esquinas,regular
2833110268,amenity,cafe,regular
2833110268,name,Salón Florido,regular
2833110269,shop,kiosk,regular
2833110270,name,Frutas Andalucía,regular
2833110270,shop,greengrocer,regular
2833110271,shop,kiosk,regular
2833110272,addr:country,ES,regular
2833110272,is_in:country,Spain,regular
2833110272,shop,bakery,regular
2833110273,shop,tobacco,regular
2833110274,name,La Andaluza,regular
2833110274,shop,greengrocer,regular
2833110275,shop,kiosk,regular
2833110276,amenity,cafe,regular
2833110276,name,Migui,regular
2833110277,shop,kiosk,regular
2833110278,amenity,bank,regular
2833110278,name,Cajamar,regular
2833110279,amenity,bank,regular
2833110279,atm,yes,regular
2833110279,atm:network,Servired,regular
2833110279,name,Banco Sabadell,regular
2833110280,amenity,bar,regular
2833110280,name,La Oficina,regular
2833110281,amenity,pharmacy,regular
2833110282,name,Godi,regular
2833110282,shop,shoes,regular
2834229783,amenity,cafe,regular
2834229783,internet_access,yes,regular
2834229783,name,Locutorio,regular
2834229789,entrance,yes,regular
2835343384,ele,75.668988,regular
2835343385,ele,75.697414,regular
2835402872,amenity,restaurant,regular
2835402872,name,El Rompeolas,regular
2835402874,amenity,restaurant,regular
2835402874,name,Merlo La Revuelo,regular
2835700664,addr:housenumber,62,regular
2835700664,addr:street,Calle Granada,regular
2835700666,addr:city,Malaga,regular
2835700666,addr:country,ES,regular
2835700666,addr:housenumber,1,regular
2835700666,addr:postcode,29005,regular
2835700666,addr:street,Atarazanas,regular
2835700666,is_in:country,Spain,regular
2835700666,name,El Colmenero de Alhaurin,regular
2835700666,shop,bakery,regular
2835700666,website,http://www.elcolmenero.com,regular
2835700666,wheelchair,limited,regular
2835700678,addr:housenumber,1,regular
2835700678,addr:street,Calle Atarazanas,regular
2835728034,addr:housenumber,70,regular
2835728034,addr:street,Calle Granada,regular
2835741864,leisure,playground,regular
2835750119,barrier,gate,regular
2839308196,shop,newsagent,regular
2845457215,barrier,gate,regular
2845457216,check_date,2016-05-25,regular
2845457216,emergency,defibrillator,regular
2845457216,indoor,yes,regular
2845551386,crossing,zebra,regular
2845551386,ele,96.57145651877183,regular
2845551386,highway,crossing,regular
2856163847,amenity,college,regular
2856163847,name,Instituto de Educación Secundaria Playamar,regular
2856166587,building,school,regular
2856166587,name,C.E.I.P. Benyamina,regular
2856296897,entrance,yes,regular
2856296897,name,Acceso Aqualand Torremolinos,regular
2856304578,name,El Corte Inglés - Centro de Oportunidades,regular
2856304578,shop,department_store,regular
2856306000,amenity,fuel,regular
2856306000,name,Shell,regular
2856347555,name,Albergue Forestal Cañada del Lobo,regular
2856347555,tourism,hostel,regular
2856347556,name,Mirador del Lobo,regular
2856347556,tourism,viewpoint,regular
2856376025,access,private,regular
2856376025,entrance,yes,regular
2856382574,access,private,regular
2856382574,entrance,yes,regular
2856395763,entrance,yes,regular
2856397477,name,Noche y Día,regular
2856397477,shop,supermarket,regular
2856401101,name,Hotel Natali,regular
2856401101,tourism,hotel,regular
2856420113,amenity,clinic,regular
2856420113,name,Clínicas Rincón,regular
2856422190,name,Mercadona,regular
2856422190,shop,supermarket,regular
2856424885,name,Supersol,regular
2856424885,shop,supermarket,regular
2856431094,building,school,regular
2856431094,name,C.E.I.P. San Miguel,regular
2856467884,amenity,restaurant,regular
2856467884,name,Restaurante La Paella,regular
2856479871,name,Mercadona,regular
2856479871,shop,supermarket,regular
2856480241,name,Mercadona,regular
2856480241,shop,supermarket,regular
2856496708,building,school,regular
2856496708,name,Colegio Miramar,regular
2856501929,amenity,place_of_worship,regular
2856501929,religion,christian,regular
2856515353,name,OpenCor,regular
2856515353,shop,supermarket,regular
2859810143,name,Panadería Rafalito,regular
2859810143,shop,bakery,regular
2862065210,crossing,uncontrolled,regular
2862065210,highway,crossing,regular
2874546302,crossing,zebra,regular
2874546302,ele,91.84281803521777,regular
2874546302,highway,crossing,regular
2874546302,sloped_curb,yes,regular
2874546303,crossing,zebra,regular
2874546303,ele,93.35283804988433,regular
2874546303,highway,crossing,regular
2874546303,sloped_curb,yes,regular
2874547707,crossing,zebra,regular
2874547707,ele,87.62123476358202,regular
2874547707,highway,crossing,regular
2874547708,crossing,zebra,regular
2874547708,ele,87.907867,regular
2874547708,highway,crossing,regular
2875895783,highway,turning_circle,regular
2875895787,highway,turning_circle,regular
2875895789,noexit,yes,regular
2875899662,highway,mini_roundabout,regular
2878418749,highway,speed_camera,regular
2878418749,maxspeed,80,regular
2878418749,name,Radar 80 Km/h,regular
2878418749,note,Camera is oriented to the west,regular
2878418749,note1,Camera takes photos from behind,regular
2881609322,ele,75.89707729540712,regular
2881609323,ele,76.166222,regular
2881609337,ele,82.13266931453911,regular
2881609379,highway,turning_circle,regular
2881609390,highway,turning_circle,regular
2881609392,ele,100.52774304348422,regular
2883801603,amenity,restaurant,regular
2883801603,cuisine,regional,regular
2883801603,name,Astorga,regular
2883804602,amenity,restaurant,regular
2883804602,cuisine,regional,regular
2883804602,name,Casa Anita,regular
2883805502,amenity,restaurant,regular
2883805502,cuisine,regional,regular
2883805502,name,El Horno,regular
2883805503,amenity,restaurant,regular
2883805503,cuisine,regional,regular
2883805503,name,Cueva Del Camborio,regular
2883805504,addr:city,Malaga,regular
2883805504,addr:housenumber,2,regular
2883805504,addr:postcode,29008,regular
2883805504,addr:street,Granados.,regular
2883805504,amenity,restaurant,regular
2883805504,cuisine,regional,regular
2883805504,name,Mariano,regular
2883805504,toilets:wheelchair,no,regular
2883805504,website,http://www.restaurantemesonmariano.es,regular
2883805504,wheelchair,no,regular
2883805504,wheelchair:description,"Comida tradicional a buen precio.Para entrar tiene un pequeño escalón en la entrada,con ayuda del personal se podría entrar,pero dentro del local las mesas están muy pegadas y no se puede maniobrar dentro.Wc muy pequeño.",regular
2883805902,amenity,restaurant,regular
2883805902,cuisine,regional,regular
2883805902,name,La Taberna,regular
2883806501,amenity,restaurant,regular
2883806501,cuisine,regional,regular
2883806501,name,El Pollo Del Tio Paco,regular
2883806502,amenity,restaurant,regular
2883806502,cuisine,regional,regular
2883806502,name,El Cobertizo,regular
2883806801,amenity,restaurant,regular
2883806801,cuisine,regional,regular
2883806801,name,La Casa Grande,regular
2883806901,amenity,restaurant,regular
2883806901,cuisine,regional,regular
2883806901,name,Agustin,regular
2883806902,amenity,restaurant,regular
2883806902,cuisine,regional,regular
2883806902,name,Arlandis,regular
2883807001,amenity,restaurant,regular
2883807001,cuisine,regional,regular
2883807001,name,Taperia Tapitas Heladeria,regular
2883807002,amenity,restaurant,regular
2883807002,cuisine,regional,regular
2883807002,name,Almirez,regular
2883807003,amenity,restaurant,regular
2883807003,cuisine,regional,regular
2883807003,name,Alualuz,regular
2883807601,amenity,restaurant,regular
2883807601,cuisine,regional,regular
2883807601,name,El Almirez,regular
2883807602,amenity,restaurant,regular
2883807602,cuisine,regional,regular
2883807602,name,El Trasiego,regular
2883807603,amenity,restaurant,regular
2883807603,cuisine,regional,regular
2883807603,name,La Rebana,regular
2883807901,amenity,restaurant,regular
2883807901,cuisine,regional,regular
2883807901,name,La Giralda,regular
2883807902,amenity,restaurant,regular
2883807902,cuisine,regional,regular
2883807902,name,Los Geranios,regular
2883808001,amenity,restaurant,regular
2883808001,cuisine,regional,regular
2883808001,name,La Colmena,regular
2883808101,amenity,restaurant,regular
2883808101,cuisine,regional,regular
2883808101,name,Las Ramblas,regular
2883808201,amenity,restaurant,regular
2883808201,cuisine,regional,regular
2883808201,name,Gallego,regular
2883808401,amenity,restaurant,regular
2883808401,cuisine,regional,regular
2883808401,name,Huesca,regular
2883808601,amenity,restaurant,regular
2883808601,cuisine,regional,regular
2883808601,name,Luciano,regular
2883808601,phone,+34 952213817,regular
2883808602,amenity,restaurant,regular
2883808602,cuisine,regional,regular
2883808602,name,La Aldea,regular
2883808801,amenity,restaurant,regular
2883808801,cuisine,regional,regular
2883808801,name,Alcazaba,regular
2883808901,amenity,restaurant,regular
2883808901,cuisine,regional,regular
2883808901,name,Cerveceria La Goyesca,regular
2883808902,amenity,restaurant,regular
2883808902,cuisine,regional,regular
2883808902,name,Er Compa,regular
2883809001,amenity,restaurant,regular
2883809001,cuisine,regional,regular
2883809001,name,La Cepa,regular
2883809101,amenity,restaurant,regular
2883809101,cuisine,regional,regular
2883809101,name,Rincon Catedral,regular
2883809102,amenity,restaurant,regular
2883809102,cuisine,regional,regular
2883809102,name,Los Cazadores,regular
2883809201,amenity,restaurant,regular
2883809201,cuisine,regional,regular
2883809201,name,Antonio,regular
2883809501,amenity,restaurant,regular
2883809501,cuisine,regional,regular
2883809501,name,Juan Palomo,regular
2883809901,amenity,restaurant,regular
2883809901,cuisine,regional,regular
2883809901,name,54,regular
2883811101,amenity,restaurant,regular
2883811101,cuisine,regional,regular
2883811101,name,Rias Baixas,regular
2883811801,amenity,restaurant,regular
2883811801,cuisine,regional,regular
2883811801,name,Los Robles,regular
2883812301,amenity,restaurant,regular
2883812301,cuisine,regional,regular
2883812301,name,El Tomellar,regular
2884141231,highway,turning_circle,regular
2884141232,ele,105.119632,regular
2884141233,ele,97.397226,regular
2884141235,noexit,yes,regular
2884141236,ele,108.98348729716314,regular
2884141237,ele,105.62675632124873,regular
2884141238,ele,107.51147306830718,regular
2884141239,ele,104.59684814461747,regular
2885042367,addr:city,Churriana,regular
2885042367,addr:street,Calle de Enrique Van Dulken,regular
2885042367,amenity,pharmacy,regular
2885088491,ele,104.07666571689262,regular
2885088495,ele,117.57068103112479,regular
2885782484,amenity,bar,regular
2885782484,name,La Campana,regular
2885801277,highway,crossing,regular
2893547844,amenity,taxi,regular
2893547844,name,El Corte Inglés,regular
2893547845,access,yes,regular
2893547845,amenity,parking_entrance,regular
2893547845,bicycle,no,regular
2893547845,foot,no,regular
2893547845,lit,yes,regular
2893547845,motorcar,yes,regular
2893576847,access,private,regular
2893576847,barrier,gate,regular
2893576847,bicycle,no,regular
2893576847,foot,yes,regular
2893576853,access,private,regular
2893576853,amenity,bbq,regular
2893576853,covered,no,regular
2897360350,name,Paraninfo (Metro L1),regular
2897360350,note,Estación de la Línea 1 del Metro de Málaga,regular
2897360350,railway,station,regular
2897360350,source,http://www.metrodemalaga.info/uploads/pics/Ortofoto_Lineas_1_y_2_Portada.jpg,regular
2897360350,station,subway,regular
2897394534,ele,75.312847,regular
2897394536,ele,75.534933,regular
2897394537,description,"Metro L1, L2",regular
2897394537,name,"El Perchel (Metro L1, L2)",regular
2897394537,railway,subway_entrance,regular
2897394537,source,http://www.metrodemalaga.info/uploads/pics/Ortofoto_Lineas_1_y_2_Portada.jpg,regular
2897394537,wheelchair,no,regular
2897397601,amenity,bicycle_rental,regular
2897397601,capacity,24,regular
2897397601,name,Rectoraddo,regular
2897397601,network,MálagaBici,regular
2897397601,operator,Cemusa,regular
2897397601,source,http://malagabici.malaga.eu/webpublica/estaciones.html,regular
2897398212,amenity,bicycle_rental,regular
2897398212,capacity,30,regular
2897398212,name,Plaza Torrijos,regular
2897398212,network,MálagaBici,regular
2897398212,operator,Cemusa,regular
2897398212,source,http://malagabici.malaga.eu/webpublica/estaciones.html,regular
2897400209,amenity,bicycle_rental,regular
2897400209,capacity,21,regular
2897400209,network,MálagaBici,regular
2897400209,operator,Cemusa,regular
2897400209,source,http://malagabici.malaga.eu/webpublica/estaciones.html,regular
2897400210,amenity,bicycle_rental,regular
2897400210,capacity,24,regular
2897400210,name,C.A.C,regular
2897400210,network,MálagaBici,regular
2897400210,operator,Cemusa,regular
2897400210,source,http://malagabici.malaga.eu/webpublica/estaciones.html,regular
2897400211,amenity,bicycle_rental,regular
2897400211,capacity,18,regular
2897400211,name,Estación de Autobuses,regular
2897400211,network,MálagaBici,regular
2897400211,operator,Cemusa,regular
2897400211,source,http://malagabici.malaga.eu/webpublica/estaciones.html,regular
2898245074,crossing,uncontrolled,regular
2898245074,highway,crossing,regular
2904565979,ele,100.57451641895923,regular
2904565982,ele,101.03835237821667,regular
2904565983,ele,105.18291649383954,regular
2904565984,ele,108.33744344999006,regular
2904565985,ele,107.57023243283705,regular
2904565986,ele,107.526766,regular
2908332849,barrier,gate,regular
2909150160,shop,hardware,regular
2909152552,shop,stationery,regular
2909152553,shop,newsagent,regular
2910271237,name,Centro de Artes y Música Moderna de Málaga,regular
2910271237,shop,furniture,regular
2910271237,source,osm-note/156532,regular
2911861980,crossing,uncontrolled,regular
2911861980,highway,crossing,regular
2911861981,crossing,uncontrolled,regular
2911861981,highway,crossing,regular
2911861982,crossing,uncontrolled,regular
2911861982,highway,crossing,regular
2911861983,crossing,uncontrolled,regular
2911861983,highway,crossing,regular
2911861985,crossing,uncontrolled,regular
2911861985,highway,crossing,regular
2911861986,crossing,uncontrolled,regular
2911861986,highway,crossing,regular
2911863211,crossing,traffic_signals,regular
2911863211,highway,traffic_signals,regular
2911863215,crossing,uncontrolled,regular
2911863215,highway,crossing,regular
2913505605,crossing,uncontrolled,regular
2913505605,highway,crossing,regular
2913505607,crossing,uncontrolled,regular
2913505607,highway,crossing,regular
2913505608,crossing,uncontrolled,regular
2913505608,highway,crossing,regular
2913505609,crossing,uncontrolled,regular
2913505609,highway,crossing,regular
2913505612,ele,76.00950115618353,regular
2913505613,crossing,uncontrolled,regular
2913505613,ele,76.37285741849432,regular
2913505613,highway,crossing,regular
2913505614,ele,76.166222,regular
2913505615,crossing,uncontrolled,regular
2913505615,ele,76.21680158526074,regular
2913505615,highway,crossing,regular
2913505616,crossing,uncontrolled,regular
2913505616,ele,76.25435882300117,regular
2913505616,highway,crossing,regular
2913505617,crossing,uncontrolled,regular
2913505617,ele,80.160898,regular
2913505617,highway,crossing,regular
2913505618,crossing,uncontrolled,regular
2913505618,ele,78.35050405368958,regular
2913505618,highway,crossing,regular
2913505630,highway,crossing,regular
2913505631,ele,120.63829795579501,regular
2913505632,ele,119.09496238268224,regular
2913505632,highway,crossing,regular
2913505633,ele,117.840701,regular
2913505633,highway,crossing,regular
2913505634,ele,121.132669,regular
2913505635,ele,123.6975455480268,regular
2913505636,ele,120.18839257737318,regular
2913505637,ele,117.91674376649074,regular
2913505638,ele,121.58586811609753,regular
2913505639,ele,119.13609560539845,regular
2913505640,crossing,uncontrolled,regular
2913505640,ele,141.17047717957234,regular
2913505640,highway,crossing,regular
2913505642,highway,crossing,regular
2913505643,ele,143.81910659191968,regular
2913505644,crossing,uncontrolled,regular
2913505644,ele,142.61958036223552,regular
2913505644,highway,crossing,regular
2913505646,crossing,uncontrolled,regular
2913505646,highway,crossing,regular
2913505647,crossing,uncontrolled,regular
2913505647,ele,143.505518,regular
2913505647,highway,crossing,regular
2913505648,crossing,uncontrolled,regular
2913505648,ele,140.56378785851297,regular
2913505648,highway,crossing,regular
